1.882951148269551567e-01
1.473612646551192285e-02
4.868562670801601655e-02
1.283467856795938999e-02
1.233052674066703602e-02
3.420071838053218016e-02
2.727511523082215561e-02
3.215315991600720125e-02
1.569434151084525553e-02
7.966344233359690108e-02
1.819797517562071754e-01
1.847674365329705637e-01
1.672165488283217094e-01
1.553077917493503879e-01
1.374358266019204411e-01
1.234456033094084582e-01
9.627304887023657720e-02
7.211234296521951137e-02
4.307640984876148771e-02
1.571677935688531313e-02
2.146057220014618849e-02
3.906902592626604331e-02
5.853348091032817280e-02
7.227797641608235679e-02
9.138258837714197114e-02
9.375527730825883310e-02
9.965306958250641500e-02
9.939789962073586338e-02
9.853033640573549690e-02
8.802455969143574421e-02
8.342037994165574233e-02
7.754432445414849440e-02
6.538769397586419174e-02
4.951758074978673818e-02
3.895915644930880717e-02
2.287134061785112138e-02
7.844199645192340142e-03
9.473261556857792698e-03
1.751261159085837349e-02
2.867048498851088034e-02
3.974448794470752944e-02
4.306662136124761453e-02
4.551588449237575773e-02
5.030327841724391291e-02
4.599540216009279092e-02
4.028195878545437481e-02
3.478831062893372739e-02
2.800512927520726336e-02
1.798713662054640672e-02
9.365003530865889658e-03
4.588493152198891423e-03
5.948870568746933429e-03
1.503551509640876915e-02
2.006549199825302665e-02
2.443555279099429711e-02
2.743899954254080953e-02
2.821116827970016061e-02
2.782037871539122520e-02
2.876798789468981710e-02
2.922137465035268278e-02
2.244533367324574868e-02
1.773600909751493759e-02
1.504894836556136539e-02
9.865105276181118654e-03
7.523906101087884934e-03
4.694202472943498350e-03
8.284226122654558822e-04
2.523605165685838259e-03
4.032655296822840185e-03
6.055877347641569486e-03
5.215896630798466660e-03
7.788773050243280593e-03
6.376579277927785228e-03
8.134274173997813051e-03
7.898544487597192187e-03
5.681171668129980645e-03
4.826394621196161694e-03
5.726417782480952567e-03
9.802853569211844587e-04
1.452913676163181123e-03
2.122326780747307851e-03
6.555830467403822581e-03
9.738624969905185225e-03
9.317101281113959743e-03
1.113834330449225973e-02
1.143518369476481666e-02
1.491939543188136597e-02
1.468664148496356958e-02
1.118466377757698638e-02
1.456456057853250385e-02
1.173094755625125885e-02
1.076375807528373585e-02
1.170935661578997866e-02
6.374790542963637563e-03
9.973763704822058429e-03
7.042285477639964597e-03
4.606151240283740123e-03
8.294721345322386696e-03
2.723319637779830771e-03
2.254764983555368474e-03
3.803393175396685422e-04
9.165471570473648910e-04
4.329046246044576662e-03
2.122234952860679869e-03
1.594489051948144720e-03
3.434364049886173831e-03
6.327389915528058850e-04
3.531639400919495131e-03
4.170173426876200296e-03
5.806515503837594849e-03
4.788520560085718358e-03
3.017677934177509513e-03
1.187397067834439213e-03
5.447578762189042578e-03
4.533413679685516229e-03
6.035417517786800801e-03
8.894497899778475158e-03
7.690616938692773630e-03
7.654763824889165846e-03
5.495900962099842246e-03
9.844031846473200176e-03
8.642003439794265773e-03
5.355220633751045511e-03
4.073280333460438385e-03
5.275959450656841909e-03
5.327021623966921027e-03
8.076407716985478658e-03
9.760143781369468030e-03
1.213046558054786672e-02
8.009802277151312211e-03
1.253324971677960420e-02
1.332751139800958384e-02
1.519613761280202979e-02
1.653266294828181771e-02
1.546735535344989643e-02
1.489015631913570559e-02
1.262067669075817022e-02
1.091291729512811060e-02
1.473404682633994156e-02
1.135612495087467977e-02
1.191257079853746959e-02
1.584594964491170543e-02
1.371274853036918984e-02
1.481870143112029581e-02
1.391901375992254941e-02
1.287577033307218954e-02
1.631883711987214269e-02
1.184411877254998302e-02
1.065238448708516472e-02
1.378147038523991341e-02
7.287673277238670977e-03
6.162092512542294287e-03
2.451701884024437561e-03
1.666384039869850398e-03
2.340269990822818613e-03
7.602405395004119271e-04
1.337698156140820771e-03
2.678688656647665312e-03
3.360018239170425858e-03
1.199912822482174235e-01
2.095843836540263183e-01
2.602944804527593803e-01
3.148365323023725182e-01
3.494491807236412839e-01
3.613086162084266917e-01
3.660745280459511974e-01
3.552538858938549815e-01
3.281345765538361547e-01
1.912310025535126634e-01
5.227510696411430402e-02
